,Unnamed: 0,Unnamed: 0.1,name,container,cas,mw,solute_smiles,solvent_smiles,solvent_name,dm300,dm300_error,full_smiles,dm300_err,dm300_pred
507,507,508,Tenoxicam,RB34,59804-37-4,337.0190978,CN1C(C(NC2=CC=CC=N2)=O)=C(C3=C(S1(=O)=O)C=CS3)O,CC(C)=O,Acetone,0.897282604,0.011139163,CN1C(C(NC2=CC=CC=N2)=O)=C(C3=C(S1(=O)=O)C=CS3)O.CC(C)=O,0.10271739599999996,1.0
786,786,789,3-Fluoroaniline,CB145,372-19-0,111.0484274,NC1=CC=CC(F)=C1,CCO,Ethanol,0.126280491,0.007299059,NC1=CC=CC(F)=C1.CCO,0.10246597405615471,0.2287464650561547
273,273,274,"2,4,6-TRICHLOROPHENOL, 98%",CC5,88-06-2,195.0,Oc1c(Cl)cc(Cl)cc1Cl,CO,Methanol,0.7869,0.0193,Oc1c(Cl)cc(Cl)cc1Cl.CO,0.10072730980334899,0.6861726901966511
1035,1035,1038,Diphenylacetylene,CA150,501-65-5,178.23,C(#Cc1ccccc1)c1ccccc1,CC1CCCO1,2-Methly tetrahydrofurane,0.310118546,0.018352061,C(#Cc1ccccc1)c1ccccc1.CC1CCCO1,0.09969005956294119,0.4098086055629412
1087,1087,1090,"1,2-Dimethoxybenzene",Z18,91-16-7,138.0,COC1=CC=CC=C1OC,O=CN(C)C,Dimethyl formamide,0.359717983,0.01862559,COC1=CC=CC=C1OC.O=CN(C)C,0.09935841124157768,0.4590763942415777
759,759,762,4-Bromoanisole,CC23,104-92-7,185.9680269,COC1=CC=C(Br)C=C1,CC(O)C,2-Propanol,-0.015724997,0.013424513,COC1=CC=C(Br)C=C1.CC(O)C,0.099333195523142,0.083608198523142
1122,1122,1125,5-Bromoindole,RSY11,10075-50-0,196.04,C1=CC2=C(C=CN2)C=C1Br,O=CN(C)C,Dimethyl formamide,0.581594401,0.017827886,C1=CC2=C(C=CN2)C=C1Br.O=CN(C)C,0.09844342243052223,0.4831509785694778
47,47,47,2-AMINOBENZAMIDE,S168,88-68-6,136.15,NC(=O)c1ccccc1N,CO,Methanol,0.6149,0.0219,NC(=O)c1ccccc1N.CO,0.0984065442398786,0.7133065442398786
819,819,822,"4,4'-Difluorobenzophenone",CO28,345-92-6,218.0,O=C(C1=CC=C(F)C=C1)C2=CC=C(F)C=C2,CCO,Ethanol,0.641127677,0.007994973,O=C(C1=CC=C(F)C=C1)C2=CC=C(F)C=C2.CCO,0.09740936967731129,0.7385370466773112
1009,1009,1012,6-BROMOOXINDOLE,CA121,99365-40-9,210.9632759,O=C1NC2=C(C=CC(Br)=C2)C1,CC1CCCO1,2-Methly tetrahydrofurane,0.323855502,0.026419269,O=C1NC2=C(C=CC(Br)=C2)C1.CC1CCCO1,0.09739723518165516,0.4212527371816552
277,277,278,2-Methylanisole,CJ7,578-58-5,122.0,COC1=CC=CC=C1C,CO,Methanol,0.6572,0.0103,COC1=CC=CC=C1C.CO,0.09705093189956715,0.5601490681004329
1069,1069,1072,2-amino-3-nitrophenol,Z112,603-85-0,154.0,C1=CC(=C(C(=C1)O)N)[N+](=O)[O-],O=CN(C)C,Dimethyl formamide,0.709784555,0.014607706,C1=CC(=C(C(=C1)O)N)[N+](=O)[O-].O=CN(C)C,0.09689225242202237,0.6128923025779777
439,439,440,bis(4-hydroxyphenyl)methanone,Z46,611-99-4,214.0,O=C(C1=CC=C(O)C=C1)C2=CC=C(O)C=C2,CCOC(C)=O,Etyl acetate,0.567119608,0.081243172,O=C(C1=CC=C(O)C=C1)C2=CC=C(O)C=C2.CCOC(C)=O,0.09676959231415438,0.6638892003141544
386,386,387,LCE-079,CC94,,402.5,C1C=CC=C(OC2=CC=C(S(=O)(=O)C3C=CC(OC4=CC=CC=C4)=CC=3)C=C2)C=1,CO,Methanol,1.0,0.0,C1C=CC=C(OC2=CC=C(S(=O)(=O)C3C=CC(OC4=CC=CC=C4)=CC=3)C=C2)C=1.CO,0.09673995541317881,0.9032600445868212
655,655,656,Phenylacetylene,RB13,536-74-3,102.13,C#Cc1ccccc1,CC#N,Acetonitrile,0.318053547,0.146858445,C#Cc1ccccc1.CC#N,0.09639026316625532,0.4144438101662553
998,998,1001,N-Hydroxyphthalimide,CP33,524-38-9,163.1,C1=CC=C2C(=C1)C(=O)N(C2=O)O,CC1CCCO1,2-Methly tetrahydrofurane,0.572381015,0.056614907,C1=CC=C2C(=C1)C(=O)N(C2=O)O.CC1CCCO1,0.09607435630602756,0.4763066586939725
64,64,64,"1,5-Diaminonaphthalene",CK5,2243-62-1,158.0,C1=CC2=C(C=CC=C2N)C(=C1)N,CO,Methanol,0.591,0.0107,C1=CC2=C(C=CC=C2N)C(=C1)N.CO,0.09601732049073064,0.6870173204907306
745,745,748,6-BROMOOXINDOLE,CA121,99365-40-9,210.9632759,O=C1NC2=C(C=CC(Br)=C2)C1,CC(O)C,2-Propanol,0.518609448,0.037152422,O=C1NC2=C(C=CC(Br)=C2)C1.CC(O)C,0.09547115140796036,0.4231382965920396
1162,1162,1165,"2,4-Diphenyl-4-methyl-1-pentene",CJ63,6362-80-7,236.35,CC(C)(CC(=C)C1=CC=CC=C1)C2=CC=CC=C2,O=CN(C)C,Dimethyl formamide,0.875731939,0.006560105,CC(C)(CC(=C)C1=CC=CC=C1)C2=CC=CC=C2.O=CN(C)C,0.095165887441646,0.970897826441646
924,924,927,Triptycene,CB109,477-75-8,254.0,C1=CC=C2C3C4=CC=CC=C4C(C2=C1)C5=CC=CC=C35,CCCCCCC,Heptane,-0.039144765,0.056836236,C1=CC=C2C3C4=CC=CC=C4C(C2=C1)C5=CC=CC=C35.CCCCCCC,0.0947700437376874,0.0556252787376874
851,851,854,"3,5-Difluorobenzonitrile",CA78,64248-63-1,139.0233555,N#CC1=CC(F)=CC(F)=C1,CC1=CC=CC=C1,Toluene,0.150300797,0.019703045,N#CC1=CC(F)=CC(F)=C1.CC1=CC=CC=C1,0.09472535657058981,0.0555754404294102
1061,1061,1064,dibenzoyl-L-tartaric acid,CF14,2743-38-6,358.3,C1=CC=C(C=C1)C(=O)O[C@H]([C@H](C(=O)O)OC(=O)C2=CC=CC=C2)C(=O)O,O=CN(C)C,Dimethyl formamide,0.999477853,0.000314954,C1=CC=C(C=C1)C(=O)O[C@H]([C@H](C(=O)O)OC(=O)C2=CC=CC=C2)C(=O)O.O=CN(C)C,0.09443669372610763,0.9050411592738924
1161,1161,1164,"2-Ethylhexyl 2-cyano-3,3-diphenylacrylate",CA81,6197-30-4,361.48,CCCCC(CC)COC(=O)C(C#N)=C(c1ccccc1)c1ccccc1,O=CN(C)C,Dimethyl formamide,0.984255412,0.007871669,CCCCC(CC)COC(=O)C(C#N)=C(c1ccccc1)c1ccccc1.O=CN(C)C,0.09438931195703448,0.8898661000429655
892,892,895,"2,6-Lutidine",CC50,108-48-5,107.0,CC1=NC(C)=CC=C1,CCCCCCC,Heptane,-0.097527026,0.044551593,CC1=NC(C)=CC=C1.CCCCCCC,0.0938086294688098,-0.0037183965311902
62,62,62,4-aminobenzonitrile,Z140,873-74-5,118.0,N#CC1=CC=C(N)C=C1,CO,Methanol,0.3825,0.0275,N#CC1=CC=C(N)C=C1.CO,0.09345079462463557,0.4759507946246356
770,770,773,mesitylene,CM6,108-67-8,120.19,CC1=CC(=CC(=C1)C)C,CC(O)C,2-Propanol,0.544131124,0.053846441,CC1=CC(=CC(=C1)C)C.CC(O)C,0.09336969303122755,0.4507614309687724
110,110,110,Enoxacin,AP51,74011-58-8,320.1284686,CCN1C=C(C(C2=CC(F)=C(N3CCNCC3)N=C12)=O)C(O)=O,CO,Methanol,1.0,0.0,CCN1C=C(C(C2=CC(F)=C(N3CCNCC3)N=C12)=O)C(O)=O.CO,0.09332363212196604,0.906676367878034
581,581,582,Nicotinamide,AP27,98-92-0,122.0,C1=CC(=CN=C1)C(=O)N,CC#N,Acetonitrile,0.37787764,0.051503034,C1=CC(=CN=C1)C(=O)N.CC#N,0.09310323497519768,0.4709808749751977
245,245,246,,Z58,5372-81-6,209.0,O=C(OC)C1=CC=C(C(OC)=O)C=C1N,CO,Methanol,0.9142,0.0068,O=C(OC)C1=CC=C(C(OC)=O)C=C1N.CO,0.09308288253961272,0.8211171174603873
731,731,734,2-phenylbutanoic acid,CK 18,90-27-7,164.0,CCC(C1=CC=CC=C1)C(=O)O,CC(O)C,2-Propanol,0.690223266,0.051309256,CCC(C1=CC=CC=C1)C(=O)O.CC(O)C,0.09294020514392476,0.5972830608560752
365,365,366,,Z30,626-00-6,330.0,IC1=CC(I)=CC=C1,CO,Methanol,0.4111,0.0118,IC1=CC(I)=CC=C1.CO,0.09257668018993426,0.5036766801899343
269,269,270,"2,3,5-TRIMETHYLPNEOL",Z151,697-82-5,136.0,CC1=CC(=C(C(=C1)O)C)C,CO,Methanol,0.7515,0.0152,CC1=CC(=C(C(=C1)O)C)C.CO,0.09242269991211793,0.8439226999121179
105,105,105,3-Pyridinepropano,Z144,2859-67-8,137.0,C1=CC(=CN=C1)CCCO,CO,Methanol,0.2048,0.0344,C1=CC(=CN=C1)CCCO.CO,0.0922277699538194,0.2970277699538194
510,510,511,"alpha, alpha-Dipyridyl",CA113,75216-45-4,156.1,C1(C2=NC=CC=C2)=CC=CC=N1,CC(C)=O,Acetone,0.640491404,0.070027765,C1(C2=NC=CC=C2)=CC=CC=N1.CC(C)=O,0.09214915790982992,0.73264056190983
480,480,481,"1,3,5-tri(propan-2-yl)benzene",Z81,717-74-8,204.0,CC(C)C1=CC(=CC(=C1)C(C)C)C(C)C,CCOC(C)=O,Etyl acetate,0.611045562,0.092222943,CC(C)C1=CC(=CC(=C1)C(C)C)C(C)C.CCOC(C)=O,0.09181052205356888,0.7028560840535689
596,596,597,"1-Phenyl-1,2-ethanediol",CC79,93-56-1,138.0,C1=CC=C(C=C1)C(CO)O,CC#N,Acetonitrile,0.449677782,0.015081174,C1=CC=C(C=C1)C(CO)O.CC#N,0.09072328486956444,0.5404010668695645
824,824,827,9-(2-Hydroxyethyl)anthracene,CA139,54060-73-0,222.1044651,OCCC1=C2C=CC=CC2=CC3=CC=CC=C13,CCO,Ethanol,0.946770233,0.005629758,OCCC1=C2C=CC=CC2=CC3=CC=CC=C13.CCO,0.09065795384400821,0.8561122791559918
985,985,988,2-Aminopyridine,CP27,504-29-0,94.0,C1=CC=NC(=C1)N,CC1CCCO1,2-Methly tetrahydrofurane,-0.029856415,0.082084169,C1=CC=NC(=C1)N.CC1CCCO1,0.0903451223093258,0.0604887073093258
1016,1016,1019,pyrimethanie (mebendazole),RB23,31431-39-7,295.0956913,COC(=O)NC1=NC2=C(N1)C=C(C=C2)C(=O)C3=CC=CC=C3,CC1CCCO1,2-Methly tetrahydrofurane,0.882956099,0.022447508,COC(=O)NC1=NC2=C(N1)C=C(C=C2)C(=O)C3=CC=CC=C3.CC1CCCO1,0.09024871240363863,0.7927073865963614
931,931,934,"2,4-Diphenyl-4-methyl-1-pentene",CJ63,6362-80-7,236.35,CC(C)(CC(=C)C1=CC=CC=C1)C2=CC=CC=C2,CCCCCCC,Heptane,0.084143108,0.04763693,CC(C)(CC(=C)C1=CC=CC=C1)C2=CC=CC=C2.CCCCCCC,0.0900267693501035,-0.0058836613501035
1020,1020,1023,2-Pheylphenol,CQ4,90-43-7,170.0731649,OC1=CC=CC=C1C2=CC=CC=C2,CC1CCCO1,2-Methly tetrahydrofurane,0.347312672,0.033662309,OC1=CC=CC=C1C2=CC=CC=C2.CC1CCCO1,0.08943341821999551,0.4367460902199955
476,476,477,,Z49,14348-75-5,336.0,O=C1C2=C(C3=C1C=C(Br)C=C3)C=CC(Br)=C2,CCOC(C)=O,Etyl acetate,0.615315319,0.056179735,O=C1C2=C(C3=C1C=C(Br)C=C3)C=CC(Br)=C2.CCOC(C)=O,0.08932879329306465,0.5259865257069354
698,698,701,,Z62,6161-50-8,214.0,COC1=CC(C2=CC=CC(OC)=C2)=CC=C1,CC#N,Acetonitrile,0.913108208,0.00743945,COC1=CC(C2=CC=CC(OC)=C2)=CC=C1.CC#N,0.08903732400681541,0.8240708839931846
863,863,866,Phenylacetylene,RB13,536-74-3,102.13,C#Cc1ccccc1,CC1=CC=CC=C1,Toluene,-0.030059039,0.033598593,C#Cc1ccccc1.CC1=CC=CC=C1,0.08893746133364061,-0.1189965003336406
126,126,126,2-Phenylbutyric acid,CK18,90-27-7,164.2,CCC(C(=O)O)c1ccccc1,CO,Methanol,0.8243,0.0842,CCC(C(=O)O)c1ccccc1.CO,0.08891502489278258,0.9132150248927826
532,532,533,Dimethyl aminoterephthalate,Z32,5372-81-6,209.0,O=C(OC)C1=CC=C(C(OC)=O)C=C1N,CC(C)=O,Acetone,0.941967043,0.026242146,O=C(OC)C1=CC=C(C(OC)=O)C=C1N.CC(C)=O,0.0886084513430907,0.8533585916569093
608,608,609,5-METHOXYBENZIMIDAZOLE,RSY59,4887-80-3,148.2,COC1=CC2=C(C=C1)N=CN2,CC#N,Acetonitrile,0.561511269,0.013528864,COC1=CC2=C(C=C1)N=CN2.CC#N,0.08800747749805671,0.6495187464980567
967,967,970,Benzbromarone,RB30,3562-84-3,421.9153184,O=C(C1=CC(Br)=C(O)C(Br)=C1)C2=C(OC3=C2C=CC=C3)CC,CC(C)(C)OC,Methyl tert butyl ether,0.189459374,0.36865056,O=C(C1=CC(Br)=C(O)C(Br)=C1)C2=C(OC3=C2C=CC=C3)CC.CC(C)(C)OC,0.08800430308742861,0.1014550709125714
382,382,383,"2,5-Di-tert-butylhydroquinone",CB114,88-58-4,222.33,CC(C)(C)c1cc(O)c(C(C)(C)C)cc1O,CO,Methanol,0.9966,0.0006,CC(C)(C)c1cc(O)c(C(C)(C)C)cc1O.CO,0.0878732655712049,0.9087267344287951
425,425,426,5-aminoquinoline,CB77,611-34-7,144.17,Nc1cccc2ncccc12,CCOC(C)=O,Etyl acetate,0.192543676,0.040323318,Nc1cccc2ncccc12.CCOC(C)=O,0.08741503788046373,0.2799587138804637
39,39,39,"2,5-Furandicarbaldehyde",RB2,823-82-5,124.0,C1=C(OC(=C1)C=O)C=O,CO,Methanol,0.6013,0.015,C1=C(OC(=C1)C=O)C=O.CO,0.08738128536443956,0.5139187146355604
617,617,618,4-nitrobenzonitrile,Z129,619-72-7,148.0,N#CC1=CC=C([N+]([O-])=O)C=C1,CC#N,Acetonitrile,0.602155974,0.007411221,N#CC1=CC=C([N+]([O-])=O)C=C1.CC#N,0.08729506937223974,0.5148609046277602
871,871,874,Fluorene,CB78,86-73-7,166.22,c1ccc2c(c1)Cc1ccccc1-2,CC1=CC=CC=C1,Toluene,0.153810393,0.040456316,c1ccc2c(c1)Cc1ccccc1-2.CC1=CC=CC=C1,0.08688206455221101,0.240692457552211
642,642,643,6-Fluoroquinoline,RSY28,396-30-5,147.15,C1=CC2=C(C=CC(=C2)F)N=C1,CC#N,Acetonitrile,0.392761709,0.008391839,C1=CC2=C(C=CC(=C2)F)N=C1.CC#N,0.08679805857391598,0.479559767573916
188,188,188,"alpha, alpha-Dipyridyl (the name is good)",CA113,366-18-7,158.18,C1=CC=NC(=C1)C2=CC=CC=N2,CO,Methanol,0.7217,0.0138,C1=CC=NC(=C1)C2=CC=CC=N2.CO,0.08617073760413219,0.6355292623958678
307,307,308,"4,4'-Difluorobenzophenone",CO28,345-92-6,218.0,O=C(C1=CC=C(F)C=C1)C2=CC=C(F)C=C2,CO,Methanol,0.7347,0.018,O=C(C1=CC=C(F)C=C1)C2=CC=C(F)C=C2.CO,0.08607062831554435,0.8207706283155444
258,258,259,,Z8,5779-95-3,134.0,O=CC1=CC(C)=CC(C)=C1,CO,Methanol,0.7832,0.0388,O=CC1=CC(C)=CC(C)=C1.CO,0.085881845133995,0.697318154866005
129,129,129,"3-NITROPHENOL, REAGENTPLUS, 99%",D22,554-84-7,139.0,Oc1cccc(c1)[N+]([O-])=O,CO,Methanol,0.5975,0.0294,Oc1cccc(c1)[N+]([O-])=O.CO,0.08587782432767743,0.5116221756723226
90,90,90,7-Fluoroisatin,CB139,317-20-4,165.0226066,O=C1NC2=C(C=CC=C2F)C1=O,CO,Methanol,0.6915,0.0901,O=C1NC2=C(C=CC=C2F)C1=O.CO,0.08572081777757423,0.7772208177775742
668,668,669,"5,6-DICHLORO-2- METHYLBENZIMIDAZOLE",RSY68,6478-79-1,201.1,CC1=NC2=CC(=C(C=C2N1)Cl)Cl,CC#N,Acetonitrile,0.735285179,0.007883787,CC1=NC2=CC(=C(C=C2N1)Cl)Cl.CC#N,0.08553395698937727,0.8208191359893773
976,976,979,Diphenylacetylene,CA150,501-65-5,178.23,C(#Cc1ccccc1)c1ccccc1,CC(C)(C)OC,Methyl tert butyl ether,0.120676244,0.397460443,C(#Cc1ccccc1)c1ccccc1.CC(C)(C)OC,0.08547378464687161,0.0352024593531284
963,963,966,Amlodipine,CE22,88150-42-9,408.9,CCOC(=O)C1=C(NC(=C(C1C2=CC=CC=C2Cl)C(=O)OC)C)COCCN,CC(C)(C)OC,Methyl tert butyl ether,0.353383189,0.051677348,CCOC(=O)C1=C(NC(=C(C1C2=CC=CC=C2Cl)C(=O)OC)C)COCCN.CC(C)(C)OC,0.08546843053627179,0.2679147584637282
948,948,951,"2,5 dimethyl anilin",CC46,95-78-3,121.0891494,NC1=CC(C)=CC=C1C,CC(C)(C)OC,Methyl tert butyl ether,-0.079196854,0.045336833,NC1=CC(C)=CC=C1C.CC(C)(C)OC,0.0854042243003808,0.0062073703003808
414,414,415,"1,3-dioxoisoindolin-2-yl cyclopropanecarboxylate",,,231.0531578,O=C(N(OC(C1CC1)=O)C2=O)C3=C2C=CC=C3,CO,Methanol,0.908,0.0039,O=C(N(OC(C1CC1)=O)C2=O)C3=C2C=CC=C3.CO,0.0853238151764496,0.9933238151764496
854,854,857,"alpha, alpha-Dipyridyl",CA113,75216-45-4,156.1,C1(C2=NC=CC=C2)=CC=CC=N1,CC1=CC=CC=C1,Toluene,0.037172393,0.058850769,C1(C2=NC=CC=C2)=CC=CC=N1.CC1=CC=CC=C1,0.0847710612852037,0.1219434542852037
356,356,357,,Z170,95-63-6,120.0,CC1=CC(=C(C=C1)C)C,CO,Methanol,0.5659,0.0412,CC1=CC(=C(C=C1)C)C.CO,0.0847246347685966,0.6506246347685966
209,209,210,Dimethyl 5-hydroxyisophthalate,Z44,13036-02-7,210.0,O=C(OC)C1=CC(O)=CC(C(OC)=O)=C1,CO,Methanol,0.9511,0.0106,O=C(OC)C1=CC(O)=CC(C(OC)=O)=C1.CO,0.08445841048631009,0.8666415895136899
966,966,969,"4,4'-Difluorobenzophenone",CO28,345-92-6,218.0,O=C(C1=CC=C(F)C=C1)C2=CC=C(F)C=C2,CC(C)(C)OC,Methyl tert butyl ether,-0.070571684,0.057386694,O=C(C1=CC=C(F)C=C1)C2=CC=C(F)C=C2.CC(C)(C)OC,0.0842718165339441,0.0137001325339441
1008,1008,1011,"4,4-(Hexafluoroisopropylidene)bis(benzoic acid)",CA36,1171-47-7,392.0483281,FC(F)(F)C(C1=CC=C(C=C1)C(O)=O)(C2=CC=C(C=C2)C(O)=O)C(F)(F)F,CC1CCCO1,2-Methly tetrahydrofurane,0.923200545,0.022083055,FC(F)(F)C(C1=CC=C(C=C1)C(O)=O)(C2=CC=C(C=C2)C(O)=O)C(F)(F)F.CC1CCCO1,0.08407308872481467,0.8391274562751854
1,1,1,4-Aminobenzoic acid,D2,150-13-0,137.0,Nc1ccc(cc1)C(O)=O,CO,Methanol,0.8522,0.0125,Nc1ccc(cc1)C(O)=O.CO,0.08395794055221839,0.7682420594477816
760,760,763,Methyl 4-bromobenzoate,CJ70,619-42-1,215.05,BrC1=CC=C(C(OC)=O)C=C1,CC(O)C,2-Propanol,0.119841556,0.023817339,BrC1=CC=C(C(OC)=O)C=C1.CC(O)C,0.0839186183615059,0.2037601743615059
918,918,921,Biphenyl,N53,92-52-4,154.21,c1ccc(-c2ccccc2)cc1,CCCCCCC,Heptane,-0.176971015,0.057132544,c1ccc(-c2ccccc2)cc1.CCCCCCC,0.08375579895809011,-0.0932152160419099
636,636,637,,Z43,150-78-7,138.0,COC1=CC=C(C=C1)OC,CC#N,Acetonitrile,0.510738392,0.005878788,COC1=CC=C(C=C1)OC.CC#N,0.08307638184217575,0.4276620101578243
1120,1120,1123,5-BROMOINDOLE,RSY14,10075-50-0,196.04,C1=CC2=C(C=CN2)C=C1Br,O=CN(C)C,Dimethyl formamide,0.566084599,0.018397464,C1=CC2=C(C=CN2)C=C1Br.O=CN(C)C,0.08293362043052216,0.4831509785694778
1080,1080,1083,bis(4-hydroxyphenyl)methanone,Z46,611-99-4,214.0,O=C(C1=CC=C(O)C=C1)C2=CC=C(O)C=C2,O=CN(C)C,Dimethyl formamide,0.961943021,0.003940008,O=C(C1=CC=C(O)C=C1)C2=CC=C(O)C=C2.O=CN(C)C,0.08267020257369828,0.8792728184263017
764,764,767,2-Hydroxy-4-methoxybenzophenone,CC 19,131-57-7,228.0,COC1=CC(=C(C=C1)C(=O)C2=CC=CC=C2)O,CC(O)C,2-Propanol,0.526784582,0.044363189,COC1=CC(=C(C=C1)C(=O)C2=CC=CC=C2)O.CC(O)C,0.08263296025741951,0.6094175422574195
361,361,362,,Z72,624-38-4,329.0,IC1=CC=C(I)C=C1,CO,Methanol,0.5044,0.0306,IC1=CC=C(I)C=C1.CO,0.08241751063128927,0.4219824893687107
431,431,432,,Z24,14753-51-6,268.0,OC1=CC(Br)=C(O)C=C1Br,CCOC(C)=O,Etyl acetate,0.382511539,0.071234662,OC1=CC(Br)=C(O)C=C1Br.CCOC(C)=O,0.08240307434930128,0.4649146133493013
704,704,707,4-iodotoluene,Z134,624-31-7,218.0,CC1=CC=C(C=C1)I,CC#N,Acetonitrile,0.366304777,0.003485609,CC1=CC=C(C=C1)I.CC#N,0.08222708523228206,0.4485318622322821
1005,1005,1008,"2,4,6-trimethylbenzene-1,3,5-tricarbaldehyde",CA188,119198-88-8,204.22,Cc1c(C=O)c(C)c(C=O)c(C)c1C=O,CC1CCCO1,2-Methly tetrahydrofurane,0.408173292,0.106499369,Cc1c(C=O)c(C)c(C=O)c(C)c1C=O.CC1CCCO1,0.08211773490994556,0.4902910269099456
71,71,71,,Z36,7226-23-5,128.0,O=C1N(C)CCCN1C,CO,Methanol,0.6442,0.0865,O=C1N(C)CCCN1C.CO,0.08181054356775885,0.5623894564322411
1046,1046,1049,Anthranilic acid ,CR1,118-92-3,137.0476785,NC1=CC=CC=C1C(O)=O,O=CN(C)C,Dimethyl formamide,0.797759223,0.007782554,NC1=CC=CC=C1C(O)=O.O=CN(C)C,0.08177054310411169,0.7159886798958883
962,962,965,5-chlorosalicylanilide,CE19,4638-48-6,247.7,C1=CC=C(C=C1)NC(=O)C2=C(C=CC(=C2)Cl)O,CC(C)(C)OC,Methyl tert butyl ether,-0.042897306,0.164182651,C1=CC=C(C=C1)NC(=O)C2=C(C=CC(=C2)Cl)O.CC(C)(C)OC,0.08171110723494221,0.0388138012349422
905,905,908,Phenylacetylene,RB13,536-74-3,102.13,C#Cc1ccccc1,CCCCCCC,Heptane,-0.00953911,0.062801588,C#Cc1ccccc1.CCCCCCC,0.0816330579805922,-0.0911721679805922
666,666,667,4-Chloroindole,RSY39,25235-85-2,151.59,C1=CC2=C(C=CN2)C(=C1)Cl,CC#N,Acetonitrile,0.741095408,0.004428797,C1=CC2=C(C=CN2)C(=C1)Cl.CC#N,0.08147554830036263,0.6596198596996373
644,644,645,2-Bromoacetophenone,CJ57,2142-69-0,197.9680269,O=C(C1=CC=CC=C1)CBr,CC#N,Acetonitrile,0.502992053,0.005664106,O=C(C1=CC=CC=C1)CBr.CC#N,0.0806270906882055,0.5836191436882056
26,26,26,"3-AMINOPHENOL, 98%",D7,591-27-5,109.0,Nc1cccc(O)c1,CO,Methanol,0.4658,0.0221,Nc1cccc(O)c1.CO,0.08059904275511498,0.546399042755115
490,490,491,2-amino-5-nitrophenol,CP 28,121-88-0,154.0,C1=CC(=C(C=C1[N+](=O)[O-])O)N,CC(C)=O,Acetone,0.649757297,0.099560194,C1=CC(=C(C=C1[N+](=O)[O-])O)N.CC(C)=O,0.08043529067432409,0.730192587674324
750,750,753,Phenylacetylene,RB13,536-74-3,102.13,C#Cc1ccccc1,CC(O)C,2-Propanol,-0.008184295,0.008467358,C#Cc1ccccc1.CC(O)C,0.08015343403890289,0.0719691390389029
37,37,37,"2-AMINOPHENOL, 98%",D26,95-55-6,109.0,OC1=CC=CC=C1N,CO,Methanol,0.4164,0.0284,OC1=CC=CC=C1N.CO,0.0800773178110557,0.4964773178110557
1075,1075,1078,5-Nitro-2-oxindole,CA95,20870-79-5,178.0378421,O=C1NC2=CC=C([N+]([O-])=O)C=C2C1,O=CN(C)C,Dimethyl formamide,0.736728469,0.011494621,O=C1NC2=CC=C([N+]([O-])=O)C=C2C1.O=CN(C)C,0.08005386279688564,0.6566746062031144
1134,1134,1137,Clozapine,CA225,5786-21-0,326.8,CN1CCN(CC1)C2=C3C=CC=CC3=NC4=C(N2)C=C(C=C4)Cl,O=CN(C)C,Dimethyl formamide,0.99685565,0.001103807,CN1CCN(CC1)C2=C3C=CC=CC3=NC4=C(N2)C=C(C=C4)Cl.O=CN(C)C,0.07999658187587877,0.9168590681241212
99,99,99,2-Methylpyridine,CD8,109-06-8,93.05784922,CC1=NC=CC=C1,CO,Methanol,0.1789,0.0739,CC1=NC=CC=C1.CO,0.07980241330557819,0.2587024133055782
139,139,139,,Z45,4774-14-5,149.0,ClC1=CN=CC(Cl)=N1,CO,Methanol,0.159,0.0495,ClC1=CN=CC(Cl)=N1.CO,0.07967223188772571,0.2386722318877257
572,572,573,"2,6-Di-tert-butyl-4-methylphenol",D1,128-37-0,220.0,Cc1cc(c(O)c(c1)C(C)(C)C)C(C)(C)C,CC(C)=O,Acetone,0.988407577,0.001914786,Cc1cc(c(O)c(c1)C(C)(C)C)C(C)(C)C.CC(C)=O,0.07943546148300007,0.908972115517
468,468,469,n-Propylbenzene,CO33,103-65-1,120.0,CCCC1=CC=CC=C1,CCOC(C)=O,Etyl acetate,0.267165062,0.085862445,CCCC1=CC=CC=C1.CCOC(C)=O,0.0793994765592104,0.1877655854407896
707,707,710,n-Propylbenzene,CO33,103-65-1,120.0,CCCC1=CC=CC=C1,CC#N,Acetonitrile,0.569924626,0.004922185,CCCC1=CC=CC=C1.CC#N,0.07930805231686316,0.4906165736831369
1013,1013,1016,"3,4-Dichloroaniline",CB90,95-76-1,160.98,NC1=CC=C(Cl)C(Cl)=C1,CC1CCCO1,2-Methly tetrahydrofurane,0.305989423,0.043403501,NC1=CC=C(Cl)C(Cl)=C1.CC1CCCO1,0.07891625091867288,0.2270731720813271
895,895,898,"2,5- Difluoronitrobenzene",CB125,364-74-9,159.0131848,FC1=CC=C(F)C([N+]([O-])=O)=C1,CCCCCCC,Heptane,-0.114199702,0.030341015,FC1=CC=C(F)C([N+]([O-])=O)=C1.CCCCCCC,0.078675714858434,-0.035523987141566
987,987,990,4-Acetoamidophenol,AP37,103-90-2,151.0,OC1=CC=C(NC(C)=O)C=C1,CC1CCCO1,2-Methly tetrahydrofurane,0.384506622,0.081357718,OC1=CC=C(NC(C)=O)C=C1.CC1CCCO1,0.07849088985424879,0.4629975118542488
311,311,312,Thymol,CP3,89-83-8,150.1044651,CC1=CC(O)=C(C(C)C)C=C1,CO,Methanol,0.9426,0.0046,CC1=CC(O)=C(C(C)C)C=C1.CO,0.07831611327144761,0.8642838867285524
